100202,MSS vs MSS Ict (count) - ST_ITC_VOICE_OUT - EDR Count - Reconciliation Threshold,100202,,I,20131101
100203,MSS vs MSS Ict (duration) - ST_ITC_VOICE_OUT - EDR Duration - Reconciliation Threshold,100203,,I,20131101
100204,Raw MMS vs MMS Ict (count) - ST_ITC_MMS_OUT - EDR Count - Reconciliation Threshold,100204,,I,20131101
100205,Raw MMS vs MMS Ict (bytes) - ST_ITC_MMS_OUT - EDR Bytes - Reconciliation Threshold,100205,,I,20131101
100206,SMS Ict vs DWF Interconnect (count) - ST_ITC_SMS_OUT - EDR Count - Reconciliation Threshold,100206,,I,20131101
100207,MSS Ict vs DWF Interconnect (count) - ST_ITC_VOICE_OUT - EDR Count - Reconciliation Threshold,100207,,I,20131101
100208,MSS Ict vs DWF Interconnect (duration) - ST_ITC_VOICE_OUT -  EDR Duration - Reconciliation Threshold,100208,,I,20131101
100209,MMS Ict vs DWF Interconnect (count) - ST_ITC_MMS_OUT - EDR Count - Reconciliation Threshold,100209,,I,20131101
100210,MMS Ict vs DWF Interconnect (bytes) - ST_ITC_MMS_OUT - EDR Bytes - Reconciliation Threshold,100210,,I,20131101
100230,DWF Output Record: ST_ITC_VOICE_IN - EDR Value - Metric Threshold,100230,,I,20131101
100231,DWF Output Record: ST_ITC_SMS_IN - EDR Value - Metric Threshold,100231,,I,20131101
100232,DWF Output Record: ST_ITC_SMS_IN - EDR Count - Metric Threshold,100232,,I,20131101
100233,DWF Output Record: ST_ITC_MMS_IN - EDR Value - Metric Threshold,100233,,I,20131101
100234,DWF Output Record: ST_ITC_MMS_OUT - EDR Value - Metric Threshold,100234,,I,20131101
100235,MSS: ST_ITC_NOROUTE - EDR Count (Absolute) - Metric Threshold,100235,,I,20131101
100240,MSS vs MSS Ict (count) - ST_ITC_VOICE_IN - EDR Count - Reconciliation Threshold,100240,,I,20131101
100241,MSS vs MSS Ict (duration) - ST_ITC_VOICE_IN - EDR Duration - Reconciliation Threshold,100241,,I,20131101
100242,Raw MMS vs MMS Ict (count) - ST_ITC_MMS_OUT - EDR Count - Reconciliation Threshold,100242,,I,20131101
100243,Raw MMS vs MMS Ict (bytes) - ST_ITC_MMS_OUT - EDR Bytes - Reconciliation Threshold,100243,,I,20131101
100244,MSS Ict vs DWF Interconnect (count) - ST_ITC_SMS_IN - EDR Count - Reconciliation Threshold,100244,,I,20131101
100245,MSS Ict vs DWF Interconnect (count) - ST_ITC_VOICE_IN - EDR Count - Reconciliation Threshold,100245,,I,20131101
100246,MSS Ict vs DWF Interconnect (duration) - ST_ITC_VOICE_IN -  EDR Duration - Reconciliation Threshold,100246,,I,20131101
100247,MMS Ict vs DWF Interconnect (count) - ST_ITC_MMS_IN - EDR Count - Reconciliation Threshold,100247,,I,20131101
100248,MMS Ict vs DWF Interconnect (bytes) - ST_ITC_MMS_IN - EDR Bytes - Reconciliation Threshold,100248,,I,20131101
100266,MSS vs GMSC ICCS (Count) . ST_VOICE_OUTBOUND_POSTPAID_ROAMERS_MT - EDR Count - Reconciliation Threshold,100266,,I,20131101
100267,GMSC ICCS vs ICCS Unbilled (Count) . ST_VOICE_OUTBOUND_POSTPAID_ROAMERS_MT - EDR Count - Reconciliation Threshold,100267,,I,20131101
100268,TAPIN MO vs ICCS Unbilled (Count) - ST_VOICE_OUTBOUND_POSTPAID_ROAMERS_MO - EDR Count - Reconciliation Threshold,100268,,I,20131101
100269,GMSC ICCS vs ICCS Unbilled (Duration) . ST_VOICE_OUTBOUND_POSTPAID_ROAMERS_MT - EDR Duration - Reconciliation Threshold,100269,,I,20131101
100270,TAPIN MO vs ICCS Unbilled (Duration) - ST_VOICE_OUTBOUND_POSTPAID_ROAMERS_MO - EDR Duration - Reconciliation Threshold,100270,,I,20131101
100271,MMSC - MMSC ARP vs MMS ICCS (Count) - ST_MMS_POSTPAID - EDR Count - Reconciliation Threshold,100271,,I,20131101
100272,MMSC - MMSC ARP vs MMS CCN (Count) - ST_MMS_PREPAID - EDR Count - Reconciliation Threshold,100272,,I,20131101
100273,MMSC - MMSC ARP vs MMS ICCS + MMS CCN (Count) - ST_MMS - EDR Count - Reconciliation Threshold,100273,,I,20131101
100274,PGW vs EMM Data (Bytes) - ST_DATA_GPRS_OUTBOUND_ROAMERS - EDR Bytes - Reconciliation Threshold,100274,,I,20131101
100275,PGW vs EMM Data (Bytes) - ST_DATA_WAP_OUTBOUND_ROAMERS - EDR Bytes - Reconciliation Threshold,100275,,I,20131101
100300,EMM Data: ST_DATA_GPRS_OUTBOUND_ROAMERS - EDR Bytes - Metric Threshold,100300,,I,20131101
100301,EMM Data: ST_DATA_GPRS_OUTBOUND_ROAMERS - EDR Count - Metric Threshold,100301,,I,20131101
100302,EMM Data: ST_DATA_WAP_OUTBOUND_ROAMERS - EDR Bytes - Metric Threshold,100302,,I,20131101
100303,EMM Data: ST_DATA_WAP_OUTBOUND_ROAMERS - EDR Count - Metric Threshold,100303,,I,20131101
100304,GMSC: ST_VOICE_OUTBOUND_POSTPAID_ROAMERS_MT - EDR Count - Metric Threshold,100304,,I,20131101
100305,GMSC: ST_VOICE_OUTBOUND_POSTPAID_ROAMERS_MT - EDR Duration - Metric Threshold,100305,,I,20131101
100306,ICCS Unbilled: ST_SMS_OUTBOUND_POSTPAID_ROAMERS_MO - EDR Count - Metric Threshold,100306,,I,20131101
100307,ICCS Unbilled: ST_SMS_OUTBOUND_POSTPAID_ROAMERS_MO - EDR Value - Metric Threshold,100307,,I,20131101
100308,MMSC ARP: ST_MMS_POSTPAID - EDR Bytes - Metric Threshold,100308,,I,20131101
100309,MMSC ARP: ST_MMS_POSTPAID - EDR Count - Metric Threshold,100309,,I,20131101
100310,MMSC ARP: ST_MMS_POSTPAID_ARP - EDR Count - Metric Threshold,100310,,I,20131101
100311,MMSC ARP: ST_MMS_POSTPAID_HOME_MO - EDR Bytes - Metric Threshold,100311,,I,20131101
100312,MMSC ARP: ST_MMS_POSTPAID_HOME_MO - EDR Count - Metric Threshold,100312,,I,20131101
100313,MMSC ARP: ST_MMS_POSTPAID_HOME_MO_ARP - EDR Count - Metric Threshold,100313,,I,20131101
100314,MMSC ARP: ST_MMS_PREPAID - EDR Bytes - Metric Threshold,100314,,I,20131101
100315,MMSC ARP: ST_MMS_PREPAID - EDR Count - Metric Threshold,100315,,I,20131101
100316,MMSC ARP: ST_MMS_PREPAID_ARP - EDR Count - Metric Threshold,100316,,I,20131101
100317,MMSC ARP: ST_MMS_PREPAID_HOME_MO - EDR Bytes - Metric Threshold,100317,,I,20131101
100318,MMSC ARP: ST_MMS_PREPAID_HOME_MO - EDR Count - Metric Threshold,100318,,I,20131101
100319,MMSC ARP: ST_MMS_PREPAID_HOME_MO_ARP - EDR Count - Metric Threshold,100319,,I,20131101
100320,MSS: ST_VOICE_OUTBOUND_POSTPAID_ROAMERS_MT - EDR Count - Metric Threshold,100320,,I,20131101
100321,MSS: ST_VOICE_OUTBOUND_POSTPAID_ROAMERS_MT - EDR Duration - Metric Threshold,100321,,I,20131101
100322,MSS: ST_VOICE_OUTBOUND_POSTPAID_ROAMERS_MT_ARP - EDR Count - Metric Threshold,100322,,I,20131101
100323,MSS: ST_VOICE_OUTBOUND_POSTPAID_ROAMERS_MT_ARP - EDR Duration - Metric Threshold,100323,,I,20131101
100324,PGW: ST_DATA_2G_ARP - EDR Count - Metric Threshold,100324,,I,20131101
100325,PGW: ST_DATA_2G_OUTBOUND_ROAMERS_ARP - EDR Bytes - Metric Threshold,100325,,I,20131101
100326,PGW: ST_DATA_2G_OUTBOUND_ROAMERS_ARP - EDR Count - Metric Threshold,100326,,I,20131101
100327,PGW: ST_DATA_3G_ARP - EDR Count - Metric Threshold,100327,,I,20131101
100328,PGW: ST_DATA_3G_OUTBOUND_ROAMERS_ARP - EDR Bytes - Metric Threshold,100328,,I,20131101
100329,PGW: ST_DATA_3G_OUTBOUND_ROAMERS_ARP - EDR Count - Metric Threshold,100329,,I,20131101
100330,PGW: ST_DATA_4G_ARP - EDR Count - Metric Threshold,100330,,I,20131101
100331,PGW: ST_DATA_4G_OUTBOUND_ROAMERS_ARP - EDR Bytes - Metric Threshold,100331,,I,20131101
100332,PGW: ST_DATA_4G_OUTBOUND_ROAMERS_ARP - EDR Count - Metric Threshold,100332,,I,20131101
100333,PGW: ST_DATA_GPRS_ARP - EDR Count - Metric Threshold,100333,,I,20131101
100334,PGW: ST_DATA_GPRS_OUTBOUND_ROAMERS - EDR Bytes - Metric Threshold,100334,,I,20131101
100335,PGW: ST_DATA_GPRS_OUTBOUND_ROAMERS - EDR Count - Metric Threshold,100335,,I,20131101
100336,PGW: ST_DATA_GPRS_OUTBOUND_ROAMERS_ARP - EDR Bytes - Metric Threshold,100336,,I,20131101
100337,PGW: ST_DATA_GPRS_OUTBOUND_ROAMERS_ARP - EDR Count - Metric Threshold,100337,,I,20131101
100338,PGW: ST_DATA_WAP_ARP - EDR Count - Metric Threshold,100338,,I,20131101
100339,PGW: ST_DATA_WAP_OUTBOUND_ROAMERS - EDR Bytes - Metric Threshold,100339,,I,20131101
100340,PGW: ST_DATA_WAP_OUTBOUND_ROAMERS - EDR Count - Metric Threshold,100340,,I,20131101
100341,PGW: ST_DATA_WAP_OUTBOUND_ROAMERS_ARP - EDR Bytes - Metric Threshold,100341,,I,20131101
100342,PGW: ST_DATA_WAP_OUTBOUND_ROAMERS_ARP - EDR Count - Metric Threshold,100342,,I,20131101
100343,SMS ICCS: ST_SMS_OUTBOUND_POSTPAID_ROAMERS_MO - EDR Count - Metric Threshold,100343,,I,20131101
100344,SMSC: ST_SMS_OUTBOUND_POSTPAID_ROAMERS_MO - EDR Count - Metric Threshold,100344,,I,20131101
100345,SMSC: ST_SMS_OUTBOUND_POSTPAID_ROAMERS_MO_ARP - EDR Count - Metric Threshold,100345,,I,20131101
100346,TAPIN MO: ST_VOICE_OUTBOUND_POSTPAID_ROAMERS_MO - EDR Count - Metric Threshold,100346,,I,20131101
100347,TAPIN MO: ST_VOICE_OUTBOUND_POSTPAID_ROAMERS_MO - EDR Duration - Metric Threshold,100347,,I,20131101
100401,CCN Data: ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold,100401,,A,20140821
100402,CCN MMS: ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold,100402,,A,20140821
