105111,5,100111,0,86399
106111,6,100111,0,86399
107111,7,100111,0,86399
101112,1,100112,0,86399
102112,2,100112,0,86399
103112,3,100112,0,86399
104112,4,100112,0,86399
105112,5,100112,0,86399
106112,6,100112,0,86399
107112,7,100112,0,86399
101113,1,100113,0,86399
102113,2,100113,0,86399
103113,3,100113,0,86399
104113,4,100113,0,86399
105113,5,100113,0,86399
106113,6,100113,0,86399
107113,7,100113,0,86399
101114,1,100114,0,86399
102114,2,100114,0,86399
103114,3,100114,0,86399
104114,4,100114,0,86399
105114,5,100114,0,86399
106114,6,100114,0,86399
107114,7,100114,0,86399
101115,1,100115,0,86399
102115,2,100115,0,86399
103115,3,100115,0,86399
104115,4,100115,0,86399
105115,5,100115,0,86399
106115,6,100115,0,86399
107115,7,100115,0,86399
101116,1,100116,0,86399
102116,2,100116,0,86399
103116,3,100116,0,86399
104116,4,100116,0,86399
105116,5,100116,0,86399
106116,6,100116,0,86399
107116,7,100116,0,86399
101117,1,100117,0,86399
102117,2,100117,0,86399
103117,3,100117,0,86399
104117,4,100117,0,86399
105117,5,100117,0,86399
106117,6,100117,0,86399
107117,7,100117,0,86399
101118,1,100118,0,86399
102118,2,100118,0,86399
103118,3,100118,0,86399
104118,4,100118,0,86399
105118,5,100118,0,86399
106118,6,100118,0,86399
107118,7,100118,0,86399
101119,1,100119,0,86399
102119,2,100119,0,86399
103119,3,100119,0,86399
104119,4,100119,0,86399
105119,5,100119,0,86399
106119,6,100119,0,86399
107119,7,100119,0,86399
101120,1,100120,0,86399
102120,2,100120,0,86399
103120,3,100120,0,86399
104120,4,100120,0,86399
105120,5,100120,0,86399
106120,6,100120,0,86399
107120,7,100120,0,86399
101121,1,100121,0,86399
102121,2,100121,0,86399
103121,3,100121,0,86399
104121,4,100121,0,86399
105121,5,100121,0,86399
106121,6,100121,0,86399
107121,7,100121,0,86399
101122,1,100122,0,86399
102122,2,100122,0,86399
103122,3,100122,0,86399
104122,4,100122,0,86399
105122,5,100122,0,86399
106122,6,100122,0,86399
107122,7,100122,0,86399
101123,1,100123,0,86399
102123,2,100123,0,86399
103123,3,100123,0,86399
104123,4,100123,0,86399
105123,5,100123,0,86399
106123,6,100123,0,86399
107123,7,100123,0,86399
101124,1,100124,0,86399
102124,2,100124,0,86399
103124,3,100124,0,86399
104124,4,100124,0,86399
105124,5,100124,0,86399
106124,6,100124,0,86399
107124,7,100124,0,86399
101125,1,100125,0,86399
102125,2,100125,0,86399
103125,3,100125,0,86399
104125,4,100125,0,86399
105125,5,100125,0,86399
106125,6,100125,0,86399
107125,7,100125,0,86399
101126,1,100126,0,86399
102126,2,100126,0,86399
103126,3,100126,0,86399
104126,4,100126,0,86399
105126,5,100126,0,86399
106126,6,100126,0,86399
107126,7,100126,0,86399
101127,1,100127,0,86399
102127,2,100127,0,86399
103127,3,100127,0,86399
104127,4,100127,0,86399
105127,5,100127,0,86399
106127,6,100127,0,86399
107127,7,100127,0,86399
101128,1,100128,0,86399
102128,2,100128,0,86399
103128,3,100128,0,86399
104128,4,100128,0,86399
105128,5,100128,0,86399
106128,6,100128,0,86399
107128,7,100128,0,86399
101129,1,100129,0,86399
102129,2,100129,0,86399
103129,3,100129,0,86399
104129,4,100129,0,86399
105129,5,100129,0,86399
106129,6,100129,0,86399
107129,7,100129,0,86399
101130,1,100130,0,86399
102130,2,100130,0,86399
103130,3,100130,0,86399
104130,4,100130,0,86399
105130,5,100130,0,86399
106130,6,100130,0,86399
107130,7,100130,0,86399
101131,1,100131,0,86399
102131,2,100131,0,86399
103131,3,100131,0,86399
104131,4,100131,0,86399
105131,5,100131,0,86399
106131,6,100131,0,86399
107131,7,100131,0,86399
101132,1,100132,0,86399
102132,2,100132,0,86399
103132,3,100132,0,86399
104132,4,100132,0,86399
105132,5,100132,0,86399
106132,6,100132,0,86399
107132,7,100132,0,86399
101133,1,100133,0,86399
102133,2,100133,0,86399
103133,3,100133,0,86399
104133,4,100133,0,86399
105133,5,100133,0,86399
106133,6,100133,0,86399
107133,7,100133,0,86399
101134,1,100134,0,86399
102134,2,100134,0,86399
103134,3,100134,0,86399
104134,4,100134,0,86399
105134,5,100134,0,86399
106134,6,100134,0,86399
107134,7,100134,0,86399
101135,1,100135,0,86399
102135,2,100135,0,86399
103135,3,100135,0,86399
104135,4,100135,0,86399
105135,5,100135,0,86399
106135,6,100135,0,86399
107135,7,100135,0,86399
101136,1,100136,0,86399
102136,2,100136,0,86399
103136,3,100136,0,86399
104136,4,100136,0,86399
105136,5,100136,0,86399
106136,6,100136,0,86399
107136,7,100136,0,86399
101137,1,100137,0,86399
102137,2,100137,0,86399
103137,3,100137,0,86399
104137,4,100137,0,86399
105137,5,100137,0,86399
106137,6,100137,0,86399
107137,7,100137,0,86399
101138,1,100138,0,86399
102138,2,100138,0,86399
103138,3,100138,0,86399
104138,4,100138,0,86399
105138,5,100138,0,86399
106138,6,100138,0,86399
107138,7,100138,0,86399
101139,1,100139,0,86399
102139,2,100139,0,86399
103139,3,100139,0,86399
104139,4,100139,0,86399
105139,5,100139,0,86399
106139,6,100139,0,86399
107139,7,100139,0,86399
101140,1,100140,0,86399
102140,2,100140,0,86399
103140,3,100140,0,86399
104140,4,100140,0,86399
105140,5,100140,0,86399
106140,6,100140,0,86399
107140,7,100140,0,86399
101141,1,100141,0,86399
102141,2,100141,0,86399
103141,3,100141,0,86399
104141,4,100141,0,86399
105141,5,100141,0,86399
106141,6,100141,0,86399
107141,7,100141,0,86399
101142,1,100142,0,86399
102142,2,100142,0,86399
103142,3,100142,0,86399
104142,4,100142,0,86399
105142,5,100142,0,86399
106142,6,100142,0,86399
107142,7,100142,0,86399
101143,1,100143,0,86399
102143,2,100143,0,86399
103143,3,100143,0,86399
104143,4,100143,0,86399
105143,5,100143,0,86399
106143,6,100143,0,86399
107143,7,100143,0,86399
101144,1,100144,0,86399
102144,2,100144,0,86399
103144,3,100144,0,86399
104144,4,100144,0,86399
105144,5,100144,0,86399
106144,6,100144,0,86399
107144,7,100144,0,86399
101145,1,100145,0,86399
102145,2,100145,0,86399
103145,3,100145,0,86399
104145,4,100145,0,86399
105145,5,100145,0,86399
106145,6,100145,0,86399
107145,7,100145,0,86399
101146,1,100146,0,86399
102146,2,100146,0,86399
103146,3,100146,0,86399
104146,4,100146,0,86399
105146,5,100146,0,86399
106146,6,100146,0,86399
107146,7,100146,0,86399
101147,1,100147,0,86399
102147,2,100147,0,86399
103147,3,100147,0,86399
104147,4,100147,0,86399
105147,5,100147,0,86399
106147,6,100147,0,86399
107147,7,100147,0,86399
101148,1,100148,0,86399
102148,2,100148,0,86399
103148,3,100148,0,86399
104148,4,100148,0,86399
105148,5,100148,0,86399
106148,6,100148,0,86399
107148,7,100148,0,86399
101149,1,100149,0,86399
102149,2,100149,0,86399
103149,3,100149,0,86399
104149,4,100149,0,86399
105149,5,100149,0,86399
106149,6,100149,0,86399
107149,7,100149,0,86399
101200,1,100200,0,86399
102200,2,100200,0,86399
103200,3,100200,0,86399
104200,4,100200,0,86399
105200,5,100200,0,86399
106200,6,100200,0,86399
107200,7,100200,0,86399
101201,1,100201,0,86399
102201,2,100201,0,86399
103201,3,100201,0,86399
104201,4,100201,0,86399
105201,5,100201,0,86399
106201,6,100201,0,86399
107201,7,100201,0,86399
101202,1,100202,0,86399
102202,2,100202,0,86399
103202,3,100202,0,86399
104202,4,100202,0,86399
105202,5,100202,0,86399
106202,6,100202,0,86399
107202,7,100202,0,86399
101203,1,100203,0,86399
102203,2,100203,0,86399
103203,3,100203,0,86399
104203,4,100203,0,86399
105203,5,100203,0,86399
106203,6,100203,0,86399
107203,7,100203,0,86399
101204,1,100204,0,86399
102204,2,100204,0,86399
103204,3,100204,0,86399
104204,4,100204,0,86399
105204,5,100204,0,86399
106204,6,100204,0,86399
107204,7,100204,0,86399
101205,1,100205,0,86399
102205,2,100205,0,86399
103205,3,100205,0,86399
104205,4,100205,0,86399
105205,5,100205,0,86399
106205,6,100205,0,86399
107205,7,100205,0,86399
101206,1,100206,0,86399
102206,2,100206,0,86399
103206,3,100206,0,86399
104206,4,100206,0,86399
105206,5,100206,0,86399
106206,6,100206,0,86399
107206,7,100206,0,86399
101207,1,100207,0,86399
102207,2,100207,0,86399
103207,3,100207,0,86399
104207,4,100207,0,86399
105207,5,100207,0,86399
106207,6,100207,0,86399
107207,7,100207,0,86399
101208,1,100208,0,86399
102208,2,100208,0,86399
103208,3,100208,0,86399
104208,4,100208,0,86399
105208,5,100208,0,86399
106208,6,100208,0,86399
107208,7,100208,0,86399
101209,1,100209,0,86399
102209,2,100209,0,86399
103209,3,100209,0,86399
104209,4,100209,0,86399
105209,5,100209,0,86399
106209,6,100209,0,86399
107209,7,100209,0,86399
101210,1,100210,0,86399
102210,2,100210,0,86399
103210,3,100210,0,86399
104210,4,100210,0,86399
105210,5,100210,0,86399
106210,6,100210,0,86399
107210,7,100210,0,86399
101230,1,100230,0,86399
102230,2,100230,0,86399
103230,3,100230,0,86399
104230,4,100230,0,86399
105230,5,100230,0,86399
106230,6,100230,0,86399
107230,7,100230,0,86399
101231,1,100231,0,86399
102231,2,100231,0,86399
103231,3,100231,0,86399
104231,4,100231,0,86399
105231,5,100231,0,86399
106231,6,100231,0,86399
107231,7,100231,0,86399
101232,1,100232,0,86399
102232,2,100232,0,86399
103232,3,100232,0,86399
104232,4,100232,0,86399
105232,5,100232,0,86399
106232,6,100232,0,86399
107232,7,100232,0,86399
101233,1,100233,0,86399
102233,2,100233,0,86399
103233,3,100233,0,86399
104233,4,100233,0,86399
105233,5,100233,0,86399
106233,6,100233,0,86399
107233,7,100233,0,86399
101234,1,100234,0,86399
102234,2,100234,0,86399
103234,3,100234,0,86399
104234,4,100234,0,86399
105234,5,100234,0,86399
106234,6,100234,0,86399
107234,7,100234,0,86399
101235,1,100235,0,86399
102235,2,100235,0,86399
103235,3,100235,0,86399
104235,4,100235,0,86399
105235,5,100235,0,86399
106235,6,100235,0,86399
107235,7,100235,0,86399
101240,1,100240,0,86399
102240,2,100240,0,86399
103240,3,100240,0,86399
104240,4,100240,0,86399
105240,5,100240,0,86399
106240,6,100240,0,86399
107240,7,100240,0,86399
101241,1,100241,0,86399
102241,2,100241,0,86399
103241,3,100241,0,86399
104241,4,100241,0,86399
105241,5,100241,0,86399
106241,6,100241,0,86399
107241,7,100241,0,86399
101242,1,100242,0,86399
102242,2,100242,0,86399
103242,3,100242,0,86399
104242,4,100242,0,86399
105242,5,100242,0,86399
106242,6,100242,0,86399
107242,7,100242,0,86399
101243,1,100243,0,86399
102243,2,100243,0,86399
103243,3,100243,0,86399
104243,4,100243,0,86399
105243,5,100243,0,86399
106243,6,100243,0,86399
107243,7,100243,0,86399
101244,1,100244,0,86399
102244,2,100244,0,86399
103244,3,100244,0,86399
104244,4,100244,0,86399
105244,5,100244,0,86399
106244,6,100244,0,86399
107244,7,100244,0,86399
101245,1,100245,0,86399
102245,2,100245,0,86399
103245,3,100245,0,86399
104245,4,100245,0,86399
105245,5,100245,0,86399
106245,6,100245,0,86399
107245,7,100245,0,86399
101246,1,100246,0,86399
102246,2,100246,0,86399
103246,3,100246,0,86399
104246,4,100246,0,86399
105246,5,100246,0,86399
106246,6,100246,0,86399
107246,7,100246,0,86399
101247,1,100247,0,86399
102247,2,100247,0,86399
103247,3,100247,0,86399
104247,4,100247,0,86399
105247,5,100247,0,86399
106247,6,100247,0,86399
107247,7,100247,0,86399
101248,1,100248,0,86399
102248,2,100248,0,86399
103248,3,100248,0,86399
104248,4,100248,0,86399
105248,5,100248,0,86399
106248,6,100248,0,86399
107248,7,100248,0,86399
102100,2,100100,0,86399
102101,2,100101,0,86399
102102,2,100102,0,86399
102103,2,100103,0,86399
102104,2,100104,0,86399
102105,2,100105,0,86399
102106,2,100106,0,86399
102107,2,100107,0,86399
102108,2,100108,0,86399
102109,2,100109,0,86399
102110,2,100110,0,86399
102111,2,100111,0,86399
102112,2,100112,0,86399
102113,2,100113,0,86399
102114,2,100114,0,86399
102115,2,100115,0,86399
102116,2,100116,0,86399
102117,2,100117,0,86399
102118,2,100118,0,86399
102119,2,100119,0,86399
102120,2,100120,0,86399
102121,2,100121,0,86399
102122,2,100122,0,86399
102123,2,100123,0,86399
102124,2,100124,0,86399
102125,2,100125,0,86399
102126,2,100126,0,86399
102127,2,100127,0,86399
102128,2,100128,0,86399
102129,2,100129,0,86399
102130,2,100130,0,86399
102131,2,100131,0,86399
102132,2,100132,0,86399
102133,2,100133,0,86399
102134,2,100134,0,86399
102135,2,100135,0,86399
102136,2,100136,0,86399
102137,2,100137,0,86399
102138,2,100138,0,86399
102139,2,100139,0,86399
102140,2,100140,0,86399
102141,2,100141,0,86399
102142,2,100142,0,86399
102143,2,100143,0,86399
102144,2,100144,0,86399
102145,2,100145,0,86399
102146,2,100146,0,86399
102147,2,100147,0,86399
102148,2,100148,0,86399
102149,2,100149,0,86399
102200,2,100200,0,86399
102201,2,100201,0,86399
102202,2,100202,0,86399
102203,2,100203,0,86399
102204,2,100204,0,86399
102205,2,100205,0,86399
102206,2,100206,0,86399
102207,2,100207,0,86399
102208,2,100208,0,86399
102209,2,100209,0,86399
102210,2,100210,0,86399
102230,2,100230,0,86399
102231,2,100231,0,86399
102232,2,100232,0,86399
102233,2,100233,0,86399
102234,2,100234,0,86399
102235,2,100235,0,86399
102240,2,100240,0,86399
102241,2,100241,0,86399
102242,2,100242,0,86399
102243,2,100243,0,86399
102244,2,100244,0,86399
102245,2,100245,0,86399
102246,2,100246,0,86399
102247,2,100247,0,86399
102248,2,100248,0,86399
103100,3,100100,0,86399
103101,3,100101,0,86399
103102,3,100102,0,86399
103103,3,100103,0,86399
103104,3,100104,0,86399
103105,3,100105,0,86399
103106,3,100106,0,86399
103107,3,100107,0,86399
103108,3,100108,0,86399
103109,3,100109,0,86399
103110,3,100110,0,86399
103111,3,100111,0,86399
103112,3,100112,0,86399
103113,3,100113,0,86399
103114,3,100114,0,86399
103115,3,100115,0,86399
103116,3,100116,0,86399
103117,3,100117,0,86399
103118,3,100118,0,86399
103119,3,100119,0,86399
103120,3,100120,0,86399
103121,3,100121,0,86399
103122,3,100122,0,86399
103123,3,100123,0,86399
103124,3,100124,0,86399
103125,3,100125,0,86399
103126,3,100126,0,86399
103127,3,100127,0,86399
103128,3,100128,0,86399
103129,3,100129,0,86399
103130,3,100130,0,86399
103131,3,100131,0,86399
103132,3,100132,0,86399
103133,3,100133,0,86399
103134,3,100134,0,86399
103135,3,100135,0,86399
103136,3,100136,0,86399
103137,3,100137,0,86399
103138,3,100138,0,86399
103139,3,100139,0,86399
103140,3,100140,0,86399
103141,3,100141,0,86399
103142,3,100142,0,86399
103143,3,100143,0,86399
103144,3,100144,0,86399
103145,3,100145,0,86399
103146,3,100146,0,86399
103147,3,100147,0,86399
103148,3,100148,0,86399
103149,3,100149,0,86399
103200,3,100200,0,86399
103201,3,100201,0,86399
103202,3,100202,0,86399
103203,3,100203,0,86399
103204,3,100204,0,86399
103205,3,100205,0,86399
103206,3,100206,0,86399
103207,3,100207,0,86399
103208,3,100208,0,86399
103209,3,100209,0,86399
103210,3,100210,0,86399
103230,3,100230,0,86399
103231,3,100231,0,86399
103232,3,100232,0,86399
103233,3,100233,0,86399
103234,3,100234,0,86399
103235,3,100235,0,86399
103240,3,100240,0,86399
103241,3,100241,0,86399
103242,3,100242,0,86399
103243,3,100243,0,86399
103244,3,100244,0,86399
103245,3,100245,0,86399
103246,3,100246,0,86399
103247,3,100247,0,86399
103248,3,100248,0,86399
104100,4,100100,0,86399
104101,4,100101,0,86399
104102,4,100102,0,86399
104103,4,100103,0,86399
104104,4,100104,0,86399
104105,4,100105,0,86399
104106,4,100106,0,86399
104107,4,100107,0,86399
104108,4,100108,0,86399
104109,4,100109,0,86399
104110,4,100110,0,86399
104111,4,100111,0,86399
104112,4,100112,0,86399
104113,4,100113,0,86399
104114,4,100114,0,86399
104115,4,100115,0,86399
104116,4,100116,0,86399
104117,4,100117,0,86399
104118,4,100118,0,86399
104119,4,100119,0,86399
104120,4,100120,0,86399
104121,4,100121,0,86399
104122,4,100122,0,86399
104123,4,100123,0,86399
104124,4,100124,0,86399
104125,4,100125,0,86399
104126,4,100126,0,86399
104127,4,100127,0,86399
104128,4,100128,0,86399
104129,4,100129,0,86399
104130,4,100130,0,86399
104131,4,100131,0,86399
104132,4,100132,0,86399
104133,4,100133,0,86399
104134,4,100134,0,86399
104135,4,100135,0,86399
104136,4,100136,0,86399
104137,4,100137,0,86399
104138,4,100138,0,86399
104139,4,100139,0,86399
104140,4,100140,0,86399
104141,4,100141,0,86399
104142,4,100142,0,86399
104143,4,100143,0,86399
104144,4,100144,0,86399
104145,4,100145,0,86399
104146,4,100146,0,86399
104147,4,100147,0,86399
104148,4,100148,0,86399
104149,4,100149,0,86399
104200,4,100200,0,86399
104201,4,100201,0,86399
104202,4,100202,0,86399
104203,4,100203,0,86399
104204,4,100204,0,86399
104205,4,100205,0,86399
104206,4,100206,0,86399
104207,4,100207,0,86399
104208,4,100208,0,86399
104209,4,100209,0,86399
104210,4,100210,0,86399
104230,4,100230,0,86399
104231,4,100231,0,86399
104232,4,100232,0,86399
104233,4,100233,0,86399
104234,4,100234,0,86399
104235,4,100235,0,86399
104240,4,100240,0,86399
104241,4,100241,0,86399
104242,4,100242,0,86399
104243,4,100243,0,86399
104244,4,100244,0,86399
104245,4,100245,0,86399
104246,4,100246,0,86399
104247,4,100247,0,86399
104248,4,100248,0,86399
105100,5,100100,0,86399
105101,5,100101,0,86399
105102,5,100102,0,86399
105103,5,100103,0,86399
105104,5,100104,0,86399
105105,5,100105,0,86399
105106,5,100106,0,86399
105107,5,100107,0,86399
105108,5,100108,0,86399
105109,5,100109,0,86399
105110,5,100110,0,86399
105111,5,100111,0,86399
105112,5,100112,0,86399
105113,5,100113,0,86399
105114,5,100114,0,86399
105115,5,100115,0,86399
105116,5,100116,0,86399
105117,5,100117,0,86399
105118,5,100118,0,86399
105119,5,100119,0,86399
105120,5,100120,0,86399
105121,5,100121,0,86399
105122,5,100122,0,86399
105123,5,100123,0,86399
105124,5,100124,0,86399
105125,5,100125,0,86399
105126,5,100126,0,86399
105127,5,100127,0,86399
105128,5,100128,0,86399
105129,5,100129,0,86399
105130,5,100130,0,86399
105131,5,100131,0,86399
105132,5,100132,0,86399
105133,5,100133,0,86399
105134,5,100134,0,86399
105135,5,100135,0,86399
105136,5,100136,0,86399
105137,5,100137,0,86399
105138,5,100138,0,86399
105139,5,100139,0,86399
105140,5,100140,0,86399
105141,5,100141,0,86399
105142,5,100142,0,86399
105143,5,100143,0,86399
105144,5,100144,0,86399
105145,5,100145,0,86399
105146,5,100146,0,86399
105147,5,100147,0,86399
105148,5,100148,0,86399
105149,5,100149,0,86399
105200,5,100200,0,86399
105201,5,100201,0,86399
105202,5,100202,0,86399
105203,5,100203,0,86399
105204,5,100204,0,86399
105205,5,100205,0,86399
105206,5,100206,0,86399
105207,5,100207,0,86399
105208,5,100208,0,86399
105209,5,100209,0,86399
105210,5,100210,0,86399
105230,5,100230,0,86399
105231,5,100231,0,86399
105232,5,100232,0,86399
105233,5,100233,0,86399
105234,5,100234,0,86399
105235,5,100235,0,86399
105240,5,100240,0,86399
105241,5,100241,0,86399
105242,5,100242,0,86399
105243,5,100243,0,86399
105244,5,100244,0,86399
105245,5,100245,0,86399
105246,5,100246,0,86399
105247,5,100247,0,86399
105248,5,100248,0,86399
106100,6,100100,0,86399
106101,6,100101,0,86399
106102,6,100102,0,86399
106103,6,100103,0,86399
106104,6,100104,0,86399
106105,6,100105,0,86399
106106,6,100106,0,86399
106107,6,100107,0,86399
106108,6,100108,0,86399
106109,6,100109,0,86399
106110,6,100110,0,86399
106111,6,100111,0,86399
106112,6,100112,0,86399
106113,6,100113,0,86399
106114,6,100114,0,86399
106115,6,100115,0,86399
106116,6,100116,0,86399
106117,6,100117,0,86399
106118,6,100118,0,86399
106119,6,100119,0,86399
106120,6,100120,0,86399
106121,6,100121,0,86399
106122,6,100122,0,86399
106123,6,100123,0,86399
106124,6,100124,0,86399
106125,6,100125,0,86399
106126,6,100126,0,86399
106127,6,100127,0,86399
106128,6,100128,0,86399
106129,6,100129,0,86399
106130,6,100130,0,86399
106131,6,100131,0,86399
106132,6,100132,0,86399
106133,6,100133,0,86399
106134,6,100134,0,86399
106135,6,100135,0,86399
106136,6,100136,0,86399
106137,6,100137,0,86399
106138,6,100138,0,86399
106139,6,100139,0,86399
106140,6,100140,0,86399
106141,6,100141,0,86399
106142,6,100142,0,86399
106143,6,100143,0,86399
106144,6,100144,0,86399
106145,6,100145,0,86399
106146,6,100146,0,86399
106147,6,100147,0,86399
106148,6,100148,0,86399
106149,6,100149,0,86399
106200,6,100200,0,86399
106201,6,100201,0,86399
106202,6,100202,0,86399
106203,6,100203,0,86399
106204,6,100204,0,86399
106205,6,100205,0,86399
106206,6,100206,0,86399
106207,6,100207,0,86399
106208,6,100208,0,86399
106209,6,100209,0,86399
106210,6,100210,0,86399
106230,6,100230,0,86399
106231,6,100231,0,86399
106232,6,100232,0,86399
106233,6,100233,0,86399
106234,6,100234,0,86399
106235,6,100235,0,86399
106240,6,100240,0,86399
106241,6,100241,0,86399
106242,6,100242,0,86399
106243,6,100243,0,86399
106244,6,100244,0,86399
106245,6,100245,0,86399
106246,6,100246,0,86399
106247,6,100247,0,86399
106248,6,100248,0,86399
107100,7,100100,0,86399
107101,7,100101,0,86399
107102,7,100102,0,86399
107103,7,100103,0,86399
107104,7,100104,0,86399
107105,7,100105,0,86399
107106,7,100106,0,86399
107107,7,100107,0,86399
107108,7,100108,0,86399
107109,7,100109,0,86399
107110,7,100110,0,86399
107111,7,100111,0,86399
107112,7,100112,0,86399
107113,7,100113,0,86399
107114,7,100114,0,86399
107115,7,100115,0,86399
107116,7,100116,0,86399
107117,7,100117,0,86399
107118,7,100118,0,86399
107119,7,100119,0,86399
107120,7,100120,0,86399
107121,7,100121,0,86399
107122,7,100122,0,86399
107123,7,100123,0,86399
107124,7,100124,0,86399
107125,7,100125,0,86399
107126,7,100126,0,86399
107127,7,100127,0,86399
107128,7,100128,0,86399
107129,7,100129,0,86399
107130,7,100130,0,86399
107131,7,100131,0,86399
107132,7,100132,0,86399
107133,7,100133,0,86399
107134,7,100134,0,86399
107135,7,100135,0,86399
107136,7,100136,0,86399
107137,7,100137,0,86399
107138,7,100138,0,86399
107139,7,100139,0,86399
107140,7,100140,0,86399
107141,7,100141,0,86399
107142,7,100142,0,86399
107143,7,100143,0,86399
107144,7,100144,0,86399
107145,7,100145,0,86399
107146,7,100146,0,86399
107148,7,100148,0,86399
107149,7,100149,0,86399
107200,7,100200,0,86399
107201,7,100201,0,86399
107202,7,100202,0,86399
107203,7,100203,0,86399
107204,7,100204,0,86399
107205,7,100205,0,86399
107206,7,100206,0,86399
107207,7,100207,0,86399
107208,7,100208,0,86399
107209,7,100209,0,86399
107210,7,100210,0,86399
107230,7,100230,0,86399
107231,7,100231,0,86399
107232,7,100232,0,86399
107233,7,100233,0,86399
107234,7,100234,0,86399
107235,7,100235,0,86399
107240,7,100240,0,86399
107241,7,100241,0,86399
107242,7,100242,0,86399
107243,7,100243,0,86399
107244,7,100244,0,86399
107245,7,100245,0,86399
107246,7,100246,0,86399
107247,7,100247,0,86399
107248,7,100248,0,86399
101266,1,100266,0,86399
102266,2,100266,0,86399
103266,3,100266,0,86399
104266,4,100266,0,86399
105266,5,100266,0,86399
106266,6,100266,0,86399
107266,7,100266,0,86399
101267,1,100267,0,86399
102267,2,100267,0,86399
103267,3,100267,0,86399
104267,4,100267,0,86399
105267,5,100267,0,86399
106267,6,100267,0,86399
107267,7,100267,0,86399
101268,1,100268,0,86399
102268,2,100268,0,86399
103268,3,100268,0,86399
104268,4,100268,0,86399
105268,5,100268,0,86399
106268,6,100268,0,86399
107268,7,100268,0,86399
101269,1,100269,0,86399
102269,2,100269,0,86399
103269,3,100269,0,86399
104269,4,100269,0,86399
105269,5,100269,0,86399
106269,6,100269,0,86399
107269,7,100269,0,86399
101270,1,100270,0,86399
102270,2,100270,0,86399
103270,3,100270,0,86399
104270,4,100270,0,86399
105270,5,100270,0,86399
106270,6,100270,0,86399
107270,7,100270,0,86399
101271,1,100271,0,86399
102271,2,100271,0,86399
103271,3,100271,0,86399
104271,4,100271,0,86399
105271,5,100271,0,86399
106271,6,100271,0,86399
107271,7,100271,0,86399
101272,1,100272,0,86399
102272,2,100272,0,86399
103272,3,100272,0,86399
104272,4,100272,0,86399
105272,5,100272,0,86399
106272,6,100272,0,86399
107272,7,100272,0,86399
101273,1,100273,0,86399
102273,2,100273,0,86399
103273,3,100273,0,86399
104273,4,100273,0,86399
105273,5,100273,0,86399
106273,6,100273,0,86399
107273,7,100273,0,86399
101274,1,100274,0,86399
102274,2,100274,0,86399
103274,3,100274,0,86399
104274,4,100274,0,86399
105274,5,100274,0,86399
106274,6,100274,0,86399
107274,7,100274,0,86399
101275,1,100275,0,86399
102275,2,100275,0,86399
103275,3,100275,0,86399
104275,4,100275,0,86399
105275,5,100275,0,86399
106275,6,100275,0,86399
107275,7,100275,0,86399
101300,1,100300,0,86399
102300,2,100300,0,86399
103300,3,100300,0,86399
104300,4,100300,0,86399
105300,5,100300,0,86399
106300,6,100300,0,86399
107300,7,100300,0,86399
101301,1,100301,0,86399
102301,2,100301,0,86399
103301,3,100301,0,86399
104301,4,100301,0,86399
105301,5,100301,0,86399
