100240,MSS vs MSS Ict (count) - ST_ITC_VOICE_IN - EDR Count - Reconciliation Threshold,Percentage,MSS vs MSS Ict (count) - ST_ITC_VOICE_IN - EDR Count - Reconciliation Threshold
100241,MSS vs MSS Ict (duration) - ST_ITC_VOICE_IN - EDR Duration - Reconciliation Threshold,Percentage,MSS vs MSS Ict (duration) - ST_ITC_VOICE_IN - EDR Duration - Reconciliation Threshold
100242,Raw MMS vs MMS Ict (count) - ST_ITC_MMS_OUT - EDR Count - Reconciliation Threshold,Percentage,Raw MMS vs MMS Ict (count) - ST_ITC_MMS_OUT - EDR Count - Reconciliation Threshold
100243,Raw MMS vs MMS Ict (bytes) - ST_ITC_MMS_OUT - EDR Bytes - Reconciliation Threshold,Percentage,Raw MMS vs MMS Ict (bytes) - ST_ITC_MMS_OUT - EDR Bytes - Reconciliation Threshold
100244,MSS Ict vs DWF Interconnect (count) - ST_ITC_SMS_IN - EDR Count - Reconciliation Threshold,Percentage,MSS Ict vs DWF Interconnect (count) - ST_ITC_SMS_IN - EDR Count - Reconciliation Threshold
100245,MSS Ict vs DWF Interconnect (count) - ST_ITC_VOICE_IN - EDR Count - Reconciliation Threshold,Percentage,MSS Ict vs DWF Interconnect (count) - ST_ITC_VOICE_IN - EDR Count - Reconciliation Threshold
100246,MSS Ict vs DWF Interconnect (duration) - ST_ITC_VOICE_IN -  EDR Duration - Reconciliation Threshold,Percentage,MSS Ict vs DWF Interconnect (duration) - ST_ITC_VOICE_IN -  EDR Duration - Reconciliation Threshold
100247,MMS Ict vs DWF Interconnect (count) - ST_ITC_MMS_IN - EDR Count - Reconciliation Threshold,Percentage,MMS Ict vs DWF Interconnect (count) - ST_ITC_MMS_IN - EDR Count - Reconciliation Threshold
100248,MMS Ict vs DWF Interconnect (bytes) - ST_ITC_MMS_IN - EDR Bytes - Reconciliation Threshold,Percentage,MMS Ict vs DWF Interconnect (bytes) - ST_ITC_MMS_IN - EDR Bytes - Reconciliation Threshold
100266,MSS vs GMSC ICCS (Count) - ST_VOICE_OUTBOUND_POSTPAID_ROAMERS_MT - EDR Count - Reconciliation Threshold,Percentage,MSS vs GMSC ICCS (Count) - ST_VOICE_OUTBOUND_POSTPAID_ROAMERS_MT - EDR Count - Reconciliation Threshold
100267,GMSC ICCS vs ICCS Unbilled (Count) - ST_VOICE_OUTBOUND_POSTPAID_ROAMERS_MT - EDR Count - Reconciliation Threshold,Percentage,GMSC ICCS vs ICCS Unbilled (Count) - ST_VOICE_OUTBOUND_POSTPAID_ROAMERS_MT - EDR Count - Reconciliation Threshold
100268,TAPIN MO vs ICCS Unbilled (Count) - ST_VOICE_OUTBOUND_POSTPAID_ROAMERS_MO - EDR Count - Reconciliation Threshold,Percentage,TAPIN MO vs ICCS Unbilled (Count) - ST_VOICE_OUTBOUND_POSTPAID_ROAMERS_MO - EDR Count - Reconciliation Threshold
100269,GMSC ICCS vs ICCS Unbilled (Duration) - ST_VOICE_OUTBOUND_POSTPAID_ROAMERS_MT - EDR Duration - Reconciliation Threshold,Percentage,GMSC ICCS vs ICCS Unbilled (Duration) - ST_VOICE_OUTBOUND_POSTPAID_ROAMERS_MT - EDR Duration - Reconciliation Threshold
100270,TAPIN MO vs ICCS Unbilled (Duration) - ST_VOICE_OUTBOUND_POSTPAID_ROAMERS_MO - EDR Duration - Reconciliation Threshold,Percentage,TAPIN MO vs ICCS Unbilled (Duration) - ST_VOICE_OUTBOUND_POSTPAID_ROAMERS_MO - EDR Duration - Reconciliation Threshold
100271,MMSC - MMSC ARP vs MMS ICCS (Count) - ST_MMS_POSTPAID - EDR Count - Reconciliation Threshold,Percentage,MMSC - MMSC ARP vs MMS ICCS (Count) - ST_MMS_POSTPAID - EDR Count - Reconciliation Threshold
100272,MMSC - MMSC ARP vs MMS CCN (Count) - ST_MMS_PREPAID - EDR Count - Reconciliation Threshold,Percentage,MMSC - MMSC ARP vs MMS CCN (Count) - ST_MMS_PREPAID - EDR Count - Reconciliation Threshold
100273,MMSC - MMSC ARP vs MMS ICCS + MMS CCN (Count) - ST_MMS - EDR Count - Reconciliation Threshold,Percentage,MMSC - MMSC ARP vs MMS ICCS + MMS CCN (Count) - ST_MMS - EDR Count - Reconciliation Threshold
100274,PGW vs EMM Data (Bytes) - ST_DATA_GPRS_OUTBOUND_ROAMERS - EDR Bytes - Reconciliation Threshold,Percentage,PGW vs EMM Data (Bytes) - ST_DATA_GPRS_OUTBOUND_ROAMERS - EDR Bytes - Reconciliation Threshold
100275,PGW vs EMM Data (Bytes) - ST_DATA_WAP_OUTBOUND_ROAMERS - EDR Bytes - Reconciliation Threshold,Percentage,PGW vs EMM Data (Bytes) - ST_DATA_WAP_OUTBOUND_ROAMERS - EDR Bytes - Reconciliation Threshold
100300,EMM Data: ST_DATA_GPRS_OUTBOUND_ROAMERS - EDR Bytes - Metric Threshold,Percentage,EMM Data: ST_DATA_GPRS_OUTBOUND_ROAMERS - EDR Bytes - Metric Threshold
100301,EMM Data: ST_DATA_GPRS_OUTBOUND_ROAMERS - EDR Count - Metric Threshold,Percentage,EMM Data: ST_DATA_GPRS_OUTBOUND_ROAMERS - EDR Count - Metric Threshold
100302,EMM Data: ST_DATA_WAP_OUTBOUND_ROAMERS - EDR Bytes - Metric Threshold,Percentage,EMM Data: ST_DATA_WAP_OUTBOUND_ROAMERS - EDR Bytes - Metric Threshold
100303,EMM Data: ST_DATA_WAP_OUTBOUND_ROAMERS - EDR Count - Metric Threshold,Percentage,EMM Data: ST_DATA_WAP_OUTBOUND_ROAMERS - EDR Count - Metric Threshold
100304,GMSC: ST_VOICE_OUTBOUND_POSTPAID_ROAMERS_MT - EDR Count - Metric Threshold,Percentage,GMSC: ST_VOICE_OUTBOUND_POSTPAID_ROAMERS_MT - EDR Count - Metric Threshold
100305,GMSC: ST_VOICE_OUTBOUND_POSTPAID_ROAMERS_MT - EDR Duration - Metric Threshold,Percentage,GMSC: ST_VOICE_OUTBOUND_POSTPAID_ROAMERS_MT - EDR Duration - Metric Threshold
100306,ICCS Unbilled: ST_SMS_OUTBOUND_POSTPAID_ROAMERS_MO - EDR Count - Metric Threshold,Percentage,ICCS Unbilled: ST_SMS_OUTBOUND_POSTPAID_ROAMERS_MO - EDR Count - Metric Threshold
100307,ICCS Unbilled: ST_SMS_OUTBOUND_POSTPAID_ROAMERS_MO - EDR Value - Metric Threshold,Percentage,ICCS Unbilled: ST_SMS_OUTBOUND_POSTPAID_ROAMERS_MO - EDR Value - Metric Threshold
100308,MMSC ARP: ST_MMS_POSTPAID - EDR Bytes - Metric Threshold,Percentage,MMSC ARP: ST_MMS_POSTPAID - EDR Bytes - Metric Threshold
100309,MMSC ARP: ST_MMS_POSTPAID - EDR Count - Metric Threshold,Percentage,MMSC ARP: ST_MMS_POSTPAID - EDR Count - Metric Threshold
100310,MMSC ARP: ST_MMS_POSTPAID_ARP - EDR Count - Metric Threshold,Percentage,MMSC ARP: ST_MMS_POSTPAID_ARP - EDR Count - Metric Threshold
100311,MMSC ARP: ST_MMS_POSTPAID_HOME_MO - EDR Bytes - Metric Threshold,Percentage,MMSC ARP: ST_MMS_POSTPAID_HOME_MO - EDR Bytes - Metric Threshold
100312,MMSC ARP: ST_MMS_POSTPAID_HOME_MO - EDR Count - Metric Threshold,Percentage,MMSC ARP: ST_MMS_POSTPAID_HOME_MO - EDR Count - Metric Threshold
100313,MMSC ARP: ST_MMS_POSTPAID_HOME_MO_ARP - EDR Count - Metric Threshold,Percentage,MMSC ARP: ST_MMS_POSTPAID_HOME_MO_ARP - EDR Count - Metric Threshold
100314,MMSC ARP: ST_MMS_PREPAID - EDR Bytes - Metric Threshold,Percentage,MMSC ARP: ST_MMS_PREPAID - EDR Bytes - Metric Threshold
100315,MMSC ARP: ST_MMS_PREPAID - EDR Count - Metric Threshold,Percentage,MMSC ARP: ST_MMS_PREPAID - EDR Count - Metric Threshold
100316,MMSC ARP: ST_MMS_PREPAID_ARP - EDR Count - Metric Threshold,Percentage,MMSC ARP: ST_MMS_PREPAID_ARP - EDR Count - Metric Threshold
100317,MMSC ARP: ST_MMS_PREPAID_HOME_MO - EDR Bytes - Metric Threshold,Percentage,MMSC ARP: ST_MMS_PREPAID_HOME_MO - EDR Bytes - Metric Threshold
100318,MMSC ARP: ST_MMS_PREPAID_HOME_MO - EDR Count - Metric Threshold,Percentage,MMSC ARP: ST_MMS_PREPAID_HOME_MO - EDR Count - Metric Threshold
100319,MMSC ARP: ST_MMS_PREPAID_HOME_MO_ARP - EDR Count - Metric Threshold,Percentage,MMSC ARP: ST_MMS_PREPAID_HOME_MO_ARP - EDR Count - Metric Threshold
100320,MSS: ST_VOICE_OUTBOUND_POSTPAID_ROAMERS_MT - EDR Count - Metric Threshold,Percentage,MSS: ST_VOICE_OUTBOUND_POSTPAID_ROAMERS_MT - EDR Count - Metric Threshold
100321,MSS: ST_VOICE_OUTBOUND_POSTPAID_ROAMERS_MT - EDR Duration - Metric Threshold,Percentage,MSS: ST_VOICE_OUTBOUND_POSTPAID_ROAMERS_MT - EDR Duration - Metric Threshold
100322,MSS: ST_VOICE_OUTBOUND_POSTPAID_ROAMERS_MT_ARP - EDR Count - Metric Threshold,Percentage,MSS: ST_VOICE_OUTBOUND_POSTPAID_ROAMERS_MT_ARP - EDR Count - Metric Threshold
100323,MSS: ST_VOICE_OUTBOUND_POSTPAID_ROAMERS_MT_ARP - EDR Duration - Metric Threshold,Percentage,MSS: ST_VOICE_OUTBOUND_POSTPAID_ROAMERS_MT_ARP - EDR Duration - Metric Threshold
100324,PGW: ST_DATA_2G_ARP - EDR Count - Metric Threshold,Percentage,PGW: ST_DATA_2G_ARP - EDR Count - Metric Threshold
100325,PGW: ST_DATA_2G_OUTBOUND_ROAMERS_ARP - EDR Bytes - Metric Threshold,Percentage,PGW: ST_DATA_2G_OUTBOUND_ROAMERS_ARP - EDR Bytes - Metric Threshold
100326,PGW: ST_DATA_2G_OUTBOUND_ROAMERS_ARP - EDR Count - Metric Threshold,Percentage,PGW: ST_DATA_2G_OUTBOUND_ROAMERS_ARP - EDR Count - Metric Threshold
100327,PGW: ST_DATA_3G_ARP - EDR Count - Metric Threshold,Percentage,PGW: ST_DATA_3G_ARP - EDR Count - Metric Threshold
100328,PGW: ST_DATA_3G_OUTBOUND_ROAMERS_ARP - EDR Bytes - Metric Threshold,Percentage,PGW: ST_DATA_3G_OUTBOUND_ROAMERS_ARP - EDR Bytes - Metric Threshold
100329,PGW: ST_DATA_3G_OUTBOUND_ROAMERS_ARP - EDR Count - Metric Threshold,Percentage,PGW: ST_DATA_3G_OUTBOUND_ROAMERS_ARP - EDR Count - Metric Threshold
100330,PGW: ST_DATA_4G_ARP - EDR Count - Metric Threshold,Percentage,PGW: ST_DATA_4G_ARP - EDR Count - Metric Threshold
100331,PGW: ST_DATA_4G_OUTBOUND_ROAMERS_ARP - EDR Bytes - Metric Threshold,Percentage,PGW: ST_DATA_4G_OUTBOUND_ROAMERS_ARP - EDR Bytes - Metric Threshold
100332,PGW: ST_DATA_4G_OUTBOUND_ROAMERS_ARP - EDR Count - Metric Threshold,Percentage,PGW: ST_DATA_4G_OUTBOUND_ROAMERS_ARP - EDR Count - Metric Threshold
100333,PGW: ST_DATA_GPRS_ARP - EDR Count - Metric Threshold,Percentage,PGW: ST_DATA_GPRS_ARP - EDR Count - Metric Threshold
100334,PGW: ST_DATA_GPRS_OUTBOUND_ROAMERS - EDR Bytes - Metric Threshold,Percentage,PGW: ST_DATA_GPRS_OUTBOUND_ROAMERS - EDR Bytes - Metric Threshold
100335,PGW: ST_DATA_GPRS_OUTBOUND_ROAMERS - EDR Count - Metric Threshold,Percentage,PGW: ST_DATA_GPRS_OUTBOUND_ROAMERS - EDR Count - Metric Threshold
100336,PGW: ST_DATA_GPRS_OUTBOUND_ROAMERS_ARP - EDR Bytes - Metric Threshold,Percentage,PGW: ST_DATA_GPRS_OUTBOUND_ROAMERS_ARP - EDR Bytes - Metric Threshold
100337,PGW: ST_DATA_GPRS_OUTBOUND_ROAMERS_ARP - EDR Count - Metric Threshold,Percentage,PGW: ST_DATA_GPRS_OUTBOUND_ROAMERS_ARP - EDR Count - Metric Threshold
100338,PGW: ST_DATA_WAP_ARP - EDR Count - Metric Threshold,Percentage,PGW: ST_DATA_WAP_ARP - EDR Count - Metric Threshold
100339,PGW: ST_DATA_WAP_OUTBOUND_ROAMERS - EDR Bytes - Metric Threshold,Percentage,PGW: ST_DATA_WAP_OUTBOUND_ROAMERS - EDR Bytes - Metric Threshold
100340,PGW: ST_DATA_WAP_OUTBOUND_ROAMERS - EDR Count - Metric Threshold,Percentage,PGW: ST_DATA_WAP_OUTBOUND_ROAMERS - EDR Count - Metric Threshold
100341,PGW: ST_DATA_WAP_OUTBOUND_ROAMERS_ARP - EDR Bytes - Metric Threshold,Percentage,PGW: ST_DATA_WAP_OUTBOUND_ROAMERS_ARP - EDR Bytes - Metric Threshold
100342,PGW: ST_DATA_WAP_OUTBOUND_ROAMERS_ARP - EDR Count - Metric Threshold,Percentage,PGW: ST_DATA_WAP_OUTBOUND_ROAMERS_ARP - EDR Count - Metric Threshold
100343,SMS ICCS: ST_SMS_OUTBOUND_POSTPAID_ROAMERS_MO - EDR Count - Metric Threshold,Percentage,SMS ICCS: ST_SMS_OUTBOUND_POSTPAID_ROAMERS_MO - EDR Count - Metric Threshold
100344,SMSC: ST_SMS_OUTBOUND_POSTPAID_ROAMERS_MO - EDR Count - Metric Threshold,Percentage,SMSC: ST_SMS_OUTBOUND_POSTPAID_ROAMERS_MO - EDR Count - Metric Threshold
100345,SMSC: ST_SMS_OUTBOUND_POSTPAID_ROAMERS_MO_ARP - EDR Count - Metric Threshold,Percentage,SMSC: ST_SMS_OUTBOUND_POSTPAID_ROAMERS_MO_ARP - EDR Count - Metric Threshold
100346,TAPIN MO: ST_VOICE_OUTBOUND_POSTPAID_ROAMERS_MO - EDR Count - Metric Threshold,Percentage,TAPIN MO: ST_VOICE_OUTBOUND_POSTPAID_ROAMERS_MO - EDR Count - Metric Threshold
100347,TAPIN MO: ST_VOICE_OUTBOUND_POSTPAID_ROAMERS_MO - EDR Duration - Metric Threshold,Percentage,TAPIN MO: ST_VOICE_OUTBOUND_POSTPAID_ROAMERS_MO - EDR Duration - Metric Threshold
100401,CCN Data: ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold,Percentage,CCN Data: ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold
100402,CCN MMS: ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold,Percentage,CCN MMS: ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold
100403,CCN SMS: ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold,Percentage,CCN SMS: ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold
100404,DWF Output Record: ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold,Percentage,DWF Output Record: ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold
100405,EMM NGIN: ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold,Percentage,EMM NGIN: ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold
100406,EMM data: ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold,Percentage,EMM data: ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold
100407,ER ICCS: ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold,Percentage,ER ICCS: ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold
100408,ER MIS: ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold,Percentage,ER MIS: ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold
