100114,Raw MMS vs MMS Ict (count) - ST_ITC_MMS_IN - EDR Count,/um/um/mrecChartSetup.do?mrecType=TIMEmrecType=TIMEdisplayType=absolute&mrecDefinitionId_time=100113,100113,,14,0,R,450,175,,
100115,Raw MMS vs MMS Ict (bytes) - ST_ITC_MMS_IN - EDR Bytes,/um/um/mrecChartSetup.do?mrecType=TIMEmrecType=TIMEdisplayType=absolute&mrecDefinitionId_time=100114,100114,,14,0,R,450,175,,
100116,MSS Ict vs DWF Interconnect (count) - ST_ITC_SMS_IN  - EDR Count,/um/um/mrecChartSetup.do?mrecType=TIMEmrecType=TIMEdisplayType=absolute&mrecDefinitionId_time=100115,100115,,14,0,R,450,175,,
100117,MSS Ict vs DWF Interconnect (count) - ST_ITC_VOICE_IN - EDR Count,/um/um/mrecChartSetup.do?mrecType=TIMEmrecType=TIMEdisplayType=absolute&mrecDefinitionId_time=100116,100116,,14,0,R,450,175,,
100118,MSS Ict vs DWF Interconnect (duration) - ST_ITC_VOICE_IN -  EDR Duration,/um/um/mrecChartSetup.do?mrecType=TIMEmrecType=TIMEdisplayType=absolute&mrecDefinitionId_time=100117,100117,,14,0,R,450,175,,
100119,MMS Ict vs DWF Interconnect (count) - ST_ITC_MMS_IN - EDR Count,/um/um/mrecChartSetup.do?mrecType=TIMEmrecType=TIMEdisplayType=absolute&mrecDefinitionId_time=100118,100118,,14,0,R,450,175,,
100120,MSS vs GMSC ICCS (Count) - ST_VOICE_OUTBOUND_POSTPAID_ROAMERS_MT - EDR Count,/um/um/mrecChartSetup.do?mrecType=TIMEmrecType=TIMEdisplayType=absolute&mrecDefinitionId_time=100120,100120,,14,0,R,450,175,,
100121,GMSC ICCS vs ICCS Unbilled (Count) - ST_VOICE_OUTBOUND_POSTPAID_ROAMERS_MT - EDR Count,/um/um/mrecChartSetup.do?mrecType=TIMEmrecType=TIMEdisplayType=absolute&mrecDefinitionId_time=100121,100121,,14,0,R,450,175,,
100122,TAPIN MO vs ICCS Unbilled (Count) - ST_VOICE_OUTBOUND_POSTPAID_ROAMERS_MO - EDR Count,/um/um/mrecChartSetup.do?mrecType=TIMEmrecType=TIMEdisplayType=absolute&mrecDefinitionId_time=100122,100122,,14,0,R,450,175,,
100123,GMSC ICCS vs ICCS Unbilled (Duration) - ST_VOICE_OUTBOUND_POSTPAID_ROAMERS_MT - EDR Duration,/um/um/mrecChartSetup.do?mrecType=TIMEmrecType=TIMEdisplayType=absolute&mrecDefinitionId_time=100123,100123,,14,0,R,450,175,,
100124,TAPIN MO vs ICCS Unbilled (Duration) - ST_VOICE_OUTBOUND_POSTPAID_ROAMERS_MO - EDR Duration,/um/um/mrecChartSetup.do?mrecType=TIMEmrecType=TIMEdisplayType=absolute&mrecDefinitionId_time=100124,100124,,14,0,R,450,175,,
100125,MMSC - MMSC ARP vs MMS ICCS (Count) - ST_MMS_POSTPAID,/um/um/mrecChartSetup.do?mrecType=TIMEmrecType=TIMEdisplayType=absolute&mrecDefinitionId_time=100125,100125,,14,0,R,450,175,,
