100113,100113,,ST_VOICE_INBOUND_ROAMERS_MT - EDR Value - Version 1,20101125000000,20201231235959,A
100114,100114,,ST_VOICE_OUTBOUND_PREPAID_ROAMERS_MO - EDR Value - Version 1,20101125000000,20201231235959,A
100115,100115,,ST_VOICE_OUTBOUND_PREPAID_ROAMERS_MT - EDR Value - Version 1,20101125000000,20201231235959,A
100116,100116,,ST_VOICE_POSTPAID - EDR Value - Version 1,20101125000000,20201231235959,A
100117,100117,,ST_VOICE_POSTPAID_HOME - EDR Value - Version 1,20101125000000,20201231235959,A
100118,100118,,ST_VOICE_POSTPAID_HOME_CALL_FWD - EDR Value - Version 1,20101125000000,20201231235959,A
100119,100119,,ST_VOICE_POSTPAID_HOME_MO - EDR Value - Version 1,20101125000000,20201231235959,A
100120,100120,,ST_VOICE_PREPAID - EDR Value - Version 1,20101125000000,20201231235959,A
100121,100121,,ST_VOICE_PREPAID_HOME - EDR Value - Version 1,20101125000000,20201231235959,A
100122,100122,,ST_VOICE_PREPAID_HOME_CALL_FWD - EDR Value - Version 1,20101125000000,20201231235959,A
100123,100123,,ST_VOICE_PREPAID_HOME_MO - EDR Value - Version 1,20101125000000,20201231235959,A
100179,100179,,ST_DATA_WAP_POSTPAID - EDR Count - Version 1,20101125000000,20201231235959,A
100181,100181,,ST_ALL - EDR Bytes - Version 1,20101125000000,20201231235959,A
100182,100182,,ST_DATA_WAP_POSTPAID - EDR Bytes - Version 1,20101125000000,20201231235959,A
100183,100183,,ST_UNIDENT - EDR Bytes - Version 1,20101125000000,20201231235959,A
100199,100199,,ST_CONTENT_POSTPAID - EDR Count - Version 1,20101125000000,20201231235959,A
100202,100202,,ST_CONTENT_POSTPAID - EDR Value - Version 1,20101125000000,20201231235959,A
100206,100206,,ST_CONTENT_PREPAID - EDR Count - Version 1,20101125000000,20201231235959,A
100210,100210,,ST_CONTENT_PREPAID - EDR Value - Version 1,20101125000000,20201231235959,A
100212,100212,,ST_DATA_GPRS_PREPAID - EDR Count - Version 1,20101125000000,20201231235959,A
100213,100213,,ST_DATA_WAP_PREPAID - EDR Count - Version 1,20101125000000,20201231235959,A
100215,100215,,ST_DATA_GPRS_PREPAID - EDR Bytes - Version 1,20101125000000,20201231235959,A
100216,100216,,ST_DATA_WAP_PREPAID - EDR Bytes - Version 1,20101125000000,20201231235959,A
100222,100222,,ST_MMS_POSTPAID_HOME_MO - EDR Count - Version 1,20101125000000,20201231235959,A
100223,100223,,ST_MMS_PREPAID_HOME_MO - EDR Count - Version 1,20101125000000,20201231235959,A
100240,100240,,MSOriginating - EDR Count - Version 1,20101125000000,20201231235959,A
100241,100241,,GSM_Comp21 - EDR Count - Version 1,20101125000000,20201231235959,A
100242,100242,,GSM_Comp1 - EDR Count - Version 1,20101125000000,20201231235959,A
100243,100243,,GSM_Comp13 - EDR Count - Version 1,20101125000000,20201231235959,A
100244,100244,,GSM_Comp7 - EDR Count - Version 1,20101125000000,20201231235959,A
100245,100245,,GSM_Comp9 - EDR Count - Version 1,20101125000000,20201231235959,A
100246,100246,,SMSMOC - EDR Count - Version 1,20101125000000,20201231235959,A
100247,100247,,SMSMTC - EDR Count - Version 1,20101125000000,20201231235959,A
100248,100248,,Transit - EDR Count - Version 1,20101125000000,20201231235959,A
100251,100251,,ST_DATA_GPRS_POSTPAID_STRIP - EDR Count - Version 1,20101125000000,20201231235959,A
100252,100252,,ST_DATA_GPRS_PREPAID_STRIP - EDR Count - Version 1,20101125000000,20201231235959,A
100253,100253,,ST_DATA_WAP_POSTPAID_STRIP - EDR Count - Version 1,20101125000000,20201231235959,A
100254,100254,,ST_DATA_WAP_PREPAID_STRIP - EDR Count - Version 1,20101125000000,20201231235959,A
100257,100257,,ST_DATA_GPRS_POSTPAID_STRIP - EDR Bytes - Version 1,20101125000000,20201231235959,A
100258,100258,,ST_DATA_GPRS_PREPAID_STRIP - EDR Bytes - Version 1,20101125000000,20201231235959,A
100259,100259,,ST_DATA_WAP_POSTPAID_STRIP - EDR Bytes - Version 1,20101125000000,20201231235959,A
100260,100260,,ST_DATA_WAP_PREPAID_STRIP - EDR Bytes - Version 1,20101125000000,20201231235959,A
100264,100264,,ST_DATA_GPRS_POSTPAID - EDR Count - Version 1,20101125000000,20201231235959,A
100271,100271,,ST_DATA_GPRS - EDR Bytes - Version 1,20101125000000,20201231235959,A
100272,100272,,ST_DATA_GPRS_POSTPAID - EDR Bytes - Version 1,20101125000000,20201231235959,A
100274,100274,,ST_DATA_WAP - EDR Bytes - Version 1,20101125000000,20201231235959,A
100323,100323,,ST_CONTENT_POSTPAID - EDR Duration - Version 1,20101125000000,20201231235959,A
100325,100325,,ST_DATA_GPRS_POSTPAID - EDR Duration - Version 1,20101125000000,20201231235959,A
100327,100327,,ST_DATA_WAP_POSTPAID - EDR Duration - Version 1,20101125000000,20201231235959,A
100328,100328,,ST_MMS_POSTPAID_HOME_MO - EDR Duration - Version 1,20101125000000,20201231235959,A
100333,100333,,ST_SMS_HUTCHINSON - EDR Duration - Version 1,20101125000000,20201231235959,A
100334,100334,,ST_SMS_JUSTMOBILE - EDR Duration - Version 1,20101125000000,20201231235959,A
100335,100335,,ST_SMS_METEOR - EDR Duration - Version 1,20101125000000,20201231235959,A
100336,100336,,ST_SMS_O2 - EDR Duration - Version 1,20101125000000,20201231235959,A
100337,100337,,ST_SMS_OTHER_DEST - EDR Duration - Version 1,20101125000000,20201231235959,A
100339,100339,,ST_SMS_POSTFONE - EDR Duration - Version 1,20101125000000,20201231235959,A
100340,100340,,ST_SMS_PREMIUM - EDR Duration - Version 1,20101125000000,20201231235959,A
100341,100341,,ST_SMS_TESCO - EDR Duration - Version 1,20101125000000,20201231235959,A
100342,100342,,ST_SMS_VODAFONE - EDR Duration - Version 1,20101125000000,20201231235959,A
100352,100352,,ST_CONTENT_POSTPAID - EDR Bytes - Version 1,20101125000000,20201231235959,A
100357,100357,,ST_MMS_POSTPAID_HOME_MO - EDR Bytes - Version 1,20101125000000,20201231235959,A
100358,100358,,ST_SMS - EDR Bytes - Version 1,20101125000000,20201231235959,A
100359,100359,,ST_SMS_HOME - EDR Bytes - Version 1,20101125000000,20201231235959,A
100360,100360,,ST_SMS_HOME_MO - EDR Bytes - Version 1,20101125000000,20201231235959,A
100361,100361,,ST_SMS_HOME_MT - EDR Bytes - Version 1,20101125000000,20201231235959,A
100362,100362,,ST_SMS_HUTCHINSON - EDR Bytes - Version 1,20101125000000,20201231235959,A
100363,100363,,ST_SMS_JUSTMOBILE - EDR Bytes - Version 1,20101125000000,20201231235959,A
100364,100364,,ST_SMS_METEOR - EDR Bytes - Version 1,20101125000000,20201231235959,A
100365,100365,,ST_SMS_O2 - EDR Bytes - Version 1,20101125000000,20201231235959,A
100366,100366,,ST_SMS_OTHER_DEST - EDR Bytes - Version 1,20101125000000,20201231235959,A
100367,100367,,ST_SMS_OTHER_OUTBOUND_ROAMERS_MO - EDR Bytes - Version 1,20101125000000,20201231235959,A
100368,100368,,ST_SMS_POSTFONE - EDR Bytes - Version 1,20101125000000,20201231235959,A
100369,100369,,ST_SMS_PREMIUM - EDR Bytes - Version 1,20101125000000,20201231235959,A
100370,100370,,ST_SMS_TESCO - EDR Bytes - Version 1,20101125000000,20201231235959,A
100371,100371,,ST_SMS_VODAFONE - EDR Bytes - Version 1,20101125000000,20201231235959,A
100373,100373,,ST_VOICE - EDR Bytes - Version 1,20101125000000,20201231235959,A
100374,100374,,ST_VOICE_OUTBOUND_POSTPAID_ROAMERS_MO - EDR Bytes - Version 1,20101125000000,20201231235959,A
100375,100375,,ST_VOICE_OUTBOUND_POSTPAID_ROAMERS_MT - EDR Bytes - Version 1,20101125000000,20201231235959,A
100376,100376,,ST_VOICE_POSTPAID - EDR Bytes - Version 1,20101125000000,20201231235959,A
100377,100377,,ST_VOICE_POSTPAID_HOME - EDR Bytes - Version 1,20101125000000,20201231235959,A
100378,100378,,ST_VOICE_POSTPAID_HOME_CALL_FWD - EDR Bytes - Version 1,20101125000000,20201231235959,A
100379,100379,,ST_VOICE_POSTPAID_HOME_MO - EDR Bytes - Version 1,20101125000000,20201231235959,A
100382,100382,,ST_DATA_GPRS - EDR Value - Version 1,20101125000000,20201231235959,A
100383,100383,,ST_DATA_GPRS_POSTPAID - EDR Value - Version 1,20101125000000,20201231235959,A
100384,100384,,ST_DATA_WAP - EDR Value - Version 1,20101125000000,20201231235959,A
100385,100385,,ST_DATA_WAP_POSTPAID - EDR Value - Version 1,20101125000000,20201231235959,A
100386,100386,,ST_MMS_POSTPAID_HOME_MO - EDR Value - Version 1,20101125000000,20201231235959,A
100391,100391,,ST_SMS_HUTCHINSON - EDR Value - Version 1,20101125000000,20201231235959,A
100392,100392,,ST_SMS_JUSTMOBILE - EDR Value - Version 1,20101125000000,20201231235959,A
100393,100393,,ST_SMS_METEOR - EDR Value - Version 1,20101125000000,20201231235959,A
100394,100394,,ST_SMS_O2 - EDR Value - Version 1,20101125000000,20201231235959,A
100395,100395,,ST_SMS_OTHER_DEST - EDR Value - Version 1,20101125000000,20201231235959,A
100396,100396,,ST_SMS_OTHER_OUTBOUND_ROAMERS_MO - EDR Value - Version 1,20101125000000,20201231235959,A
100397,100397,,ST_SMS_POSTFONE - EDR Value - Version 1,20101125000000,20201231235959,A
