200000,CCN SMS: ST_ALL - EDR Count Metric Chart,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,31,0,100000,100100,,,,,,Y,Y,Y,Y,Y,450,175,,
200001,MSS: ST_VOICE_PREPAID_HOME - EDR Duration Metric Chart,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100099,100102,,,,,,Y,Y,Y,Y,Y,450,175,,
200002,MSS: ST_VOICE_PREPAID_HOME_MO - EDR Duration Metric Chart,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100101,100102,,,,,,Y,Y,Y,Y,Y,450,175,,
200003,MSS: ST_VOICE_PREPAID - EDR Value Metric Chart,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100120,100102,,,,,,Y,Y,Y,Y,Y,450,175,,
200004,MSS: ST_VOICE_PREPAID_HOME - EDR Value Metric Chart,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100121,100102,,,,,,Y,Y,Y,Y,Y,450,175,,
200005,MSS: ST_VOICE_PREPAID_HOME_MO - EDR Value Metric Chart,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100123,100102,,,,,,Y,Y,Y,Y,Y,450,175,,
200006,SMSC: ST_SMS_HOME - EDR Count Metric Chart,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100002,100106,,,,,,Y,Y,Y,Y,Y,450,175,,
200007,SMSC: ST_SMS_HOME_MO - EDR Count Metric Chart,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100003,100106,,,,,,Y,Y,Y,Y,Y,450,175,,
200008,EMM data: ST_DATA_GPRS_PREPAID - EDR Count Metric Chart,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100212,100107,,,,,,Y,Y,Y,Y,Y,450,175,,
200009,EMM data: ST_DATA_WAP_PREPAID - EDR Count Metric Chart,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100213,100107,,,,,,Y,Y,Y,Y,Y,450,175,,
200010,ICCS Unbilled: ST_SMS_HOME - EDR Count Metric Chart,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100002,100120,,,,,,Y,Y,Y,Y,Y,450,175,,
200011,ICCS Unbilled: ST_SMS_HOME_MO - EDR Count Metric Chart,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100003,100120,,,,,,Y,Y,Y,Y,Y,450,175,,
200012,ICCS Unbilled: ST_VOICE - EDR Count Metric Chart,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100029,100120,,,,,,Y,Y,Y,Y,Y,450,175,,
200013,ICCS Unbilled: ST_VOICE_POSTPAID_HOME - EDR Count Metric Chart,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100073,100120,,,,,,Y,Y,Y,Y,Y,450,175,,
200014,ICCS Unbilled: ST_VOICE_POSTPAID_HOME_MO - EDR Count Metric Chart,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100075,100120,,,,,,Y,Y,Y,Y,Y,450,175,,
200015,ICCS Unbilled: ST_VOICE_POSTPAID_HOME - EDR Duration Metric Chart,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100095,100120,,,,,,Y,Y,Y,Y,Y,450,175,,
200016,ICCS Unbilled: ST_VOICE_POSTPAID_HOME_MO - EDR Duration Metric Chart,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100097,100120,,,,,,Y,Y,Y,Y,Y,450,175,,
200017,ICCS Unbilled: ST_SMS - EDR Value Metric Chart,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100103,100120,,,,,,Y,Y,Y,Y,Y,450,175,,
200018,ICCS Unbilled: ST_SMS_HOME - EDR Value Metric Chart,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100104,100120,,,,,,Y,Y,Y,Y,Y,450,175,,
200019,ICCS Unbilled: ST_SMS_HOME_MO - EDR Value Metric Chart,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100105,100120,,,,,,Y,Y,Y,Y,Y,450,175,,
200020,ICCS Unbilled: ST_VOICE - EDR Value Metric Chart,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100111,100120,,,,,,Y,Y,Y,Y,Y,450,175,,
200021,ICCS Unbilled: ST_VOICE_POSTPAID_HOME - EDR Value Metric Chart,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100117,100120,,,,,,Y,Y,Y,Y,Y,450,175,,
200022,ICCS Unbilled: ST_VOICE_POSTPAID_HOME_MO - EDR Value Metric Chart,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100119,100120,,,,,,Y,Y,Y,Y,Y,450,175,,
200023,ICCS Unbilled: ST_DATA_WAP_POSTPAID - EDR Bytes Metric Chart,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100182,100120,,,,,,Y,Y,Y,Y,Y,450,175,,
200024,ICCS Unbilled: ST_CONTENT_POSTPAID - EDR Count Metric Chart,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100199,100120,,,,,,Y,Y,Y,Y,Y,450,175,,
200025,ICCS Unbilled: ST_DATA_GPRS_POSTPAID - EDR Count Metric Chart,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100264,100120,,,,,,Y,Y,Y,Y,Y,450,175,,
200026,ICCS Unbilled: ST_DATA_GPRS_POSTPAID - EDR Bytes Metric Chart,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100272,100120,,,,,,Y,Y,Y,Y,Y,450,175,,
200027,ICCS Unbilled: ST_DATA_GPRS - EDR Value Metric Chart,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100382,100120,,,,,,Y,Y,Y,Y,Y,450,175,,
200028,ICCS Unbilled: ST_DATA_GPRS_POSTPAID - EDR Value Metric Chart,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100383,100120,,,,,,Y,Y,Y,Y,Y,450,175,,
200029,ICCS Unbilled: ST_DATA_WAP - EDR Value Metric Chart,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100384,100120,,,,,,Y,Y,Y,Y,Y,450,175,,
200030,ICCS Unbilled: ST_DATA_WAP_POSTPAID - EDR Value Metric Chart,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100385,100120,,,,,,Y,Y,Y,Y,Y,450,175,,
