*,1135387,Y
27203,11353857000054,Y
27203,11353857000055,Y
27203,11353857000056,Y
27203,11353857000057,Y
27203,11353857000058,Y
27203,11353857000059,Y
27203,11353857000000,Y
27205,11353830000800,Y
27205,11353830000801,Y
27205,11353830000802,Y
27205,11353830000808,Y
!27201,!11353,Y
