100000,35000,/vfi-um/vfi-um/chartMetricSwfDisplay.do,,
100001,35000,/vfi-um/vfi-um/chartMetricSwfProcess.do,,
100002,35000,/servlet/VFIChartMetricSwfDataServlet,,				
